gameid,title,developers,publishers,genres,supported_languages,release_date
2690700,Golden Rails: Harvest of Riddles,['Alawar Casual'],['Alawar Casual'],"['Adventure', 'Casual', 'Indie', 'Strategy']","['English', 'German', 'Russian']",2023-12-07
2690760,Zopa,['Frosted Wings Studio'],['Frosted Wings Studio'],"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['English', 'Simplified Chinese', 'Russian', 'Japanese']",2024-05-04
2690770,Grandfather Simulator,['Frosted Wings Studio'],['Frosted Wings Studio'],"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']","['English', 'Russian']",2023-12-07
2690780,Mad Jyacer,['Frosted Wings Studio'],['Frosted Wings Studio'],"['Action', 'Casual', 'Indie', 'Simulation']",['English'],2023-11-25
2690790,Christmas Present,['Frosted Wings Studio'],['Frosted Wings Studio'],"['Action', 'Casual', 'Indie', 'Simulation']",['English'],2024-01-06
2690800,Sex Simulator - Vampires,['EroticGamesClub'],['EroticGamesClub'],"['Adventure', 'Casual', 'Indie', 'Simulation']",['English'],2023-11-28
2690810,Hidden Object Secrets: Family Revenge Collector's Edition,['Do Games Limited'],['Do Games Limited'],"['Adventure', 'Casual']",['English'],2023-12-03
2690820,Hidden Object Legends: Deadly Love Collector's Edition,['Do Games Limited'],['Do Games Limited'],"['Adventure', 'Casual']",['English'],2023-12-25
2690850,スイカ盛り Playtest,,,,,2023-12-04
2690900,Time Machine Bronzeville,"['Donald Brooks Jones', 'Philip Mallory Jones', 'Sérgio Vieira', 'Arnaldo Souza']",['Alchemy Media Publishing'],['Indie'],['English'],2024-01-29
2689050,Ruins of Majika Playtest,,,,,2023-11-10
2689060,Nordland Mahjongg,['magnussoft'],['magnussoft'],['Casual'],"['English', 'German']",2023-11-25
2689090,Would you sell your soul,['COMINO Inc.'],['COMINO Inc.'],"['Adventure', 'Indie', 'Simulation']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Vietnamese', 'Indonesian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Czech', 'Thai', 'Turkish', 'Portuguese - Portugal', 'Polish', 'Korean']",2024-05-26
2688390,今、私たちの学校は...,['IKINA GAMES'],['G CHOICE / STUDIOARTDINK'],['Adventure'],"['Japanese', 'Korean']",2023-11-29
2688400,"You Draw, I Guess",['501JOY'],['CapPlay'],"['Casual', 'Early Access']","['English', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']",2024-01-18
2690960,Piece Link,['BABYCOCO'],['BABYCOCO'],"['Action', 'Casual', 'Strategy']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Simplified Chinese', 'Portuguese - Brazil', 'Bulgarian', 'Danish', 'Indonesian', 'Dutch', 'Finnish', 'Traditional Chinese', 'Japanese', 'Korean', 'Spanish - Latin America', 'Polish', 'Hungarian', 'Norwegian', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Vietnamese', 'Greek', 'Czech', 'Swedish', 'Afrikaans', 'Amharic', 'Albanian', 'Assamese', 'Azerbaijani', 'Bangla', 'Basque', 'Belarusian', 'Bosnian', 'Dari', 'Armenian', 'Estonian', 'Persian', 'Filipino', 'Welsh', 'Galician', 'Gujarati', 'Georgian', 'Hausa', 'Hindi', 'Croatian', 'Kannada', 'Catalan', 'Kazakh', 'Quechua', ""K'iche'"", 'Khmer', 'Konkani', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malayalam', 'Malay', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Kinyarwanda', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Sotho', 'Swahili', 'Serbian', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Urdu', 'Uyghur', 'Valencian', 'Wolof', 'Xhosa', 'Yoruba', 'Zulu', 'Cherokee', 'Uzbek', 'Hebrew', 'Igbo', 'Irish', 'Scots', 'Icelandic']",2024-03-11
2690970,垃圾桶军团,['房子猫'],['房子猫'],"['Casual', 'Indie']",['Simplified Chinese'],2024-01-23
2690980,Fire Guardian,['Wesley J. Nogueira'],['WJN'],"['Action', 'Adventure', 'Indie']","['English', 'Portuguese - Brazil']",2023-12-19
2691010,Assembly Line 2 Mobile Version,['Olympus'],['Olympus'],"['Indie', 'Simulation', 'Strategy']","['English', 'French', 'Portuguese - Portugal']",2023-11-30
2690050,ORB IN WONDER,['KUUSOO Inc.'],['KUUSOO Inc.'],['Casual'],['Japanese'],2023-12-02
2690090,Seven Second Summer Camp,['GoldVision'],['GoldVision Experiences'],"['Casual', 'Indie']",['English'],2024-05-28
2690160,三国：我是主公,['THREE KINGDOMS'],['THREE KINGDOMS'],"['Massively Multiplayer', 'RPG', 'Strategy']","['Simplified Chinese', 'English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Indonesian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Spanish - Latin America', 'Vietnamese', 'Arabic', 'Korean', 'Uzbek', 'Urdu', 'Armenian', 'Igbo', 'Sindhi', 'Sinhala', 'Croatian', 'Icelandic', 'Cherokee', 'Galician', 'Catalan', 'Afrikaans', 'Kannada', 'Luxembourgish', 'Hindi', 'Gujarati', 'Kyrgyz', 'Kazakh', 'Turkmen', ""K'iche'"", 'Kinyarwanda', 'Tajik', 'Serbian', 'Odia', 'Welsh', 'Konkani', 'Bangla', 'Nepali', 'Basque', 'Hebrew', 'Latvian', 'Tigrinya', 'Slovak', 'Slovenian', 'Swahili', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Georgian', 'Maori', 'Wolof', 'Bosnian', 'Persian', 'Telugu', 'Tamil', 'Irish', 'Estonian', 'Valencian', 'Belarusian', 'Quechua', 'Zulu', 'Xhosa', 'Lithuanian', 'Sotho', 'Sorani', 'Yoruba', 'Uyghur', 'Scots', 'Tswana', 'Filipino', 'Mongolian', 'Hausa', 'Dari', 'Azerbaijani', 'Amharic', 'Albanian', 'Assamese', 'Tatar', 'Macedonian', 'Marathi', 'Malayalam', 'Malay', 'Maltese', 'Khmer']",2023-12-07
2690170,A group of beauties surrounded me,['橙光游戏'],['橙光游戏'],"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",['Simplified Chinese'],2023-12-24
2690180,XiJiang Shipyard,['BlackWhite Studio'],['BlackWhite Studio'],"['Indie', 'Simulation']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Turkish', 'Norwegian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Portugal', 'Vietnamese', 'Korean', 'Greek', 'Czech', 'Polish', 'Swedish']",2024-01-01
2690290,24H Stories: The Blackout,['LikeGames'],['LikeGames'],['Indie'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Hungarian', 'Japanese', 'Thai', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Portugal', 'Vietnamese', 'Korean', 'Lithuanian']",2023-11-27
2689600,SOS Zombie Survivors,['Silvercontrol Studios'],['Silvercontrol Studios'],['Action'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil', 'Russian']",2023-11-28
2689610,Trust No One,['Triomatica Games'],['Triomatica Games'],"['Adventure', 'Indie']",['English'],2024-03-27
2689630,Eternal Spring VR,['Lofty Sky Entertainment Inc.'],[' Lofty Sky Entertainment Inc.'],"['Indie', 'Free To Play']",['English'],2024-05-11
2689730,Dark and Deep Playtest,,,,,2024-03-20
2689770,Robot Dragon Eagle,['Auspicious INC.'],"['Auspicious INC.', 'Aubrey York']","['Action', 'Adventure', 'Indie', 'Game Development']",['English'],2024-08-15
2689820,The Death Focal,"['Fathi Ahmad Fathi Mousa', 'Abdelrahman Alkiswani']","['The Dead Vision', 'Infinite rift Studio']",['Action'],['English'],2023-12-14
2689850,３つの無窮動 -Trois Mouvements perpétuels-,['Kiki Castella'],[' Kiki Castella'],"['Action', 'Casual']","['English', 'Japanese']",2024-01-30
2689870,Rekindling The Flame,['Purgatory.Inc'],['Purgatory.Inc'],"['Action', 'Indie', 'RPG']",['English'],2023-12-10
2689880,Cyber Story,['QuantumCipher'],['QuantumCipher'],"['Adventure', 'Casual']",['English'],2024-03-11
2689970,Tower Monster Rush,['Boboniu'],['Boboniu'],['Strategy'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Portugal', 'Vietnamese', 'Korean']",2024-09-19
2689130,CipherCraft: Cyber Guardian Introduction,['picture4u'],"['picture4u', 'FreeMind S.A.']","['Action', 'Casual', 'Indie', 'Simulation', 'Free To Play']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",2024-01-05
2689220,No Worries,['Modders TD'],['Modders TD'],"['Action', 'Early Access']",['English'],2024-01-17
2689230,FURRY BACKROOMS,"['Unreal Quality Games', 'Rosa Special Studio']","['Rosa Special Studio', 'Grand Technology Associates']","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Simulation']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Indonesian', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', ""K'iche'"", 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']",2024-03-25
2689370,Zombie Raid Playtest,,,,,2023-11-28
2689380,Pirate's Money,['Pirates Jogos Eletronicos'],['Pirates Jogos Eletronicos'],"['Casual', 'Indie', 'Strategy', 'Free To Play']","['English', 'Portuguese - Brazil']",2024-08-27
2689410,JurassicDragon and the Binary Relic Playtest,,,,,2023-11-16
2689480,Christmas Wonderland 14 Collector's Edition,['Casual Arts'],['Casual Arts'],"['Adventure', 'Casual', 'Indie']",['English'],2023-12-14
2689490,phantom unit 999,['Fadi Beshai'],['kemet Games'],"['Action', 'Indie']","['English', 'Arabic']",2023-12-25
2688600,Descent from Arkov's tower Prologue,['Saturn91'],['DreamStudios'],"['Adventure', 'Indie', 'Free To Play']","['English', 'German']",2024-03-22
2688610,Forgotten Knight,['Team Forzero'],['Team Forzero'],"['RPG', 'Strategy']",['Korean'],2023-12-01
2688620,Temporarily,['CypherZero Studio'],['CypherZero Studio'],['Indie'],['English'],2024-01-02
2688650,PERFECT CELLS PROJECT,['ShinshiMoustache'],['Playmeow'],"['Action', 'Adventure', 'Indie']","['English', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']",2024-07-31
2688680,Girls of The Tower,['Robo Cat'],['OKJOY'],"['Adventure', 'Indie', 'Strategy']","['Simplified Chinese', 'Traditional Chinese', 'English', 'Japanese']",2024-02-23
2688720,Hidden Cats: Magic Forest,['Bugy Games'],['Bugy Games'],"['Casual', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Turkish']",2023-12-08
2688730,Reckless Rally,['4A50 Studios'],['4A50 Studios'],"['Casual', 'Indie', 'Racing']",['English'],2023-12-15
2688790,Happy Wonderland Solitaire,['magnussoft'],['magnussoft'],['Casual'],"['English', 'German']",2023-11-30
2688890,UFO: Henfield,['TACS Games Ltd.'],['TACS Games Ltd.'],"['Adventure', 'Casual', 'Indie']",['English'],2024-01-25
2688900,Super Algebrawl,['PUNKCAKE Délicieux'],['PUNKCAKE Délicieux'],"['Adventure', 'Indie', 'Strategy']","['English', 'Simplified Chinese']",2024-01-18
2688920,Idle Stellar Playtest,,,,,2023-11-15
2688930,Legend of Egypt - Jewels of the Gods,['magnussoft'],['magnussoft'],['Casual'],"['English', 'German']",2023-11-25
2688940,Buzz Cut Simulation,['HyperMoneyGames'],['HyperMoneyGames'],['Simulation'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Greek', 'Dutch', 'Russian', 'Romanian', 'Swedish', 'Ukrainian', 'Indonesian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Thai', 'Turkish', 'Portuguese - Portugal', 'Polish']",2023-11-30
2688100,Token Town,['Owen Black'],['BLACKOUT'],['Adventure'],['English'],2023-12-12
2688110,The Wizard Party,['nobones'],['nobones'],"['Casual', 'Indie']",['English'],2024-03-20
2688130,Before The Sun Rises Playtest,,,,,2023-12-14
2688180,Hyperfield,['QuantumDuo Studio'],['QuantumDuo Studio'],"['Action', 'Indie', 'Sports', 'Early Access']",['English'],2024-02-29
2688210,Ukraine War 2022,['Sand Table Software'],['Sand Table Software'],"['Simulation', 'Strategy']",['English'],2024-02-28
2688370,Scavenger vr,['einpictures'],['einpictures'],"['Action', 'Adventure', 'Indie']","['English', 'Korean']",2023-12-06
2855830,Reversi Temple,['Clyde Smets'],['Clyde Smets'],['Simulation'],['English'],2024-03-11
2688440,Fimbul's Gemboree,"['Aidan Schmitz', 'Zane Hayden', 'Ryan Piehl', 'David Rosas-Reyes']",['Never-Ending Games'],"['Adventure', 'Casual', 'Indie']",['English'],2023-12-06
2688520,Hrumka,['Procedural Odyssey Games'],['Procedural Odyssey Games'],"['Casual', 'Indie', 'RPG', 'Early Access']",['English'],2024-09-18
2688530,Rank · Boss · Bullets,['Shadowblue'],['Shadowblue'],['Action'],['English'],2023-12-11
2687500,Tails of War,['WolverineSoft Studio'],['WolverineSoft'],['Strategy'],['English'],2024-01-26
2687530,Fairy Carrots,['riinwin'],['riinwin'],"['Action', 'Adventure', 'Indie']","['English', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",2024-01-10
2687540,Gateway to the Kulikovo Field: The Battle of Yepifan,['RIALAB'],['RIALAB'],"['Action', 'Adventure', 'Indie']","['English', 'Russian', 'Simplified Chinese']",2023-11-30
2687570,Banded Playtest,,,,,2024-02-08
2687580,Total Vengeance Playtest,,,,,2023-11-15
2687590,Sanctuary in Time,['Novus Operandi Game Design'],['Novus Operandi Game Design'],"['Indie', 'RPG', 'Simulation', 'Strategy']",['English'],2023-12-04
2687600,Doppelgänger,['HOLOSTARS English'],['HOLOSTARS English'],['Adventure'],['English'],2023-12-21
2687680,Barrhell,['Weird AF Games'],['Weird AF Games'],"['Action', 'Indie']",['English'],2024-07-24
2687820,StoicScape,['Coubs'],['Coubs'],"['Adventure', 'Casual', 'Indie', 'RPG']",['English'],2024-08-21
2687830,Backstage: Murdered Sleep,['invisible inc games'],['invisible inc games'],"['Adventure', 'Indie', 'RPG', 'Early Access']",['English'],2024-06-19
2687850,AWA 2024,['OMNIDREAM CREATIONS'],['OMNIDREAM CREATIONS'],"['Action', 'Indie']",['English'],2023-12-12
2687940,Slot Shots Pinball Ultimate Edition,['Pinblend Studios'],['Pinblend Studios'],"['Casual', 'Simulation', 'Strategy']",['English'],2024-02-06
2687960,Desolate City: Last Show,"['Netherware Ent.', 'Don Aitor']","['Netherware Ent.', 'Don Aitor']","['Action', 'Adventure', 'Indie', 'RPG']","['English', 'Spanish - Spain']",2024-05-14
2687970,TRIBES 3: Rivals,['Prophecy Games'],['Prophecy Games'],"['Action', 'Early Access']","['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Ukrainian']",2024-03-12
2687990,The Black Guards of Odom - Desert Town Prison,['P.+'],['Kagura Games'],['Indie'],"['English', 'Japanese', 'Simplified Chinese']",2023-12-15
2688000,"Jump, Froggy! Jump!",['KasD_Live'],['KasD_Live'],"['Action', 'Adventure', 'Indie']",['English'],2024-01-15
2688020,Stranded On An Island Playtest,,,,,2023-11-17
2687050,Beauty VS Zombie,,,,,2024-09-15
2687080,Gentle Female Boss 温柔女上司,['yangbo19904'],['yangbo19904'],"['Casual', 'Indie', 'RPG']",['English'],2023-12-01
2687110,开局抽取超级天赋,['清回'],['清回'],"['Adventure', 'Casual', 'Indie', 'RPG', 'Free To Play']",['Simplified Chinese'],2024-02-16
2687130,Aculeata,['AgaveStorm Inc.'],['AgaveStrom Inc.'],"['Action', 'Adventure', 'Indie', 'Early Access']",['English'],2023-12-29
2687140,Epic of Tarot,['fingerSoul'],['fingerSoul'],"['Adventure', 'RPG', 'Strategy']","['English', 'Simplified Chinese', 'Traditional Chinese']",2024-01-07
2687150,Maze pursuit,['董国政'],['董国政'],"['Indie', 'Free To Play']",['Simplified Chinese'],2024-05-01
2687160,Notanote,['zzzProject'],['zzzProject'],"['Casual', 'Indie']","['English', 'Simplified Chinese']",2024-02-13
2687190,100 Christmas Cats,['100 Hidden Animals'],['100 Cozy Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Indonesian', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', ""K'iche'"", 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']",2023-12-01
2686360,Oh Darling! I Hate To Tell You This...,['Ashina Studios'],['Ashina Studios'],"['Action', 'Indie']",['English'],2023-11-28
2687300,Aarik And The Ruined Kingdom,['Shatterproof Games'],['Shatterproof Games'],"['Adventure', 'Indie', 'RPG']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Greek', 'Japanese', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Turkish']",2024-06-20
2687410,ライブピクト,['のっぽ'],['のっぽ'],['Indie'],['Japanese'],2023-12-22
2687490,Super Drunken Guy,['Nerdvision Games'],['Nerdvision Games'],"['Action', 'Indie']",['English'],2024-04-05
2686500,"Please Leave Me Alone, I Need to Poop",['CoproTech Enterprise Solutions'],['CoproTech Enterprise Solutions'],"['Casual', 'Indie']",['English'],2024-04-07
2686580,Trinity Survivors,"['Flyway Games, Inc.']","['Flyway Games, Inc.']","['Action', 'Indie', 'RPG']","['English', 'Korean', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Thai', 'French', 'Italian', 'German', 'Russian']",2024-05-02
2686590,Speak of the Devil I: A Deathly Proposition,"['Husky-Leaf Studios', 'Sku;Te']",['Husky-Leaf Studios'],"['Casual', 'Indie']",['English'],2023-12-14
2686640,The Mouse The Merrier,['Heartshield Games'],['Heartshield Games'],['Indie'],['English'],2024-05-30
2686670,Hide or Sex,['Jhinbrush'],['Jhinbrush'],"['Adventure', 'Casual', 'Indie']","['English', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Russian', 'Traditional Chinese']",2023-12-18
2686680,Home,['Shenzhen Yiling Industrial Design Center'],['Shenzhen Yiling Industrial Design Center'],"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Sports', 'Early Access']",['English'],2024-10-04
2686690,Suika Shapes,['Zanthous'],['Zanthous'],"['Action', 'Casual']","['English', 'Japanese', 'Simplified Chinese', 'Spanish - Spain', 'Portuguese - Brazil', 'French', 'German', 'Polish', 'Russian', 'Ukrainian', 'Korean']",2023-11-27
